Crash Record Number,County Code,County Name,Municipality Code,Municipality Name,District Code,District Name,Police Agency Code,Police Agency Name,Crash Year,Crash Month,Day of Week,Time of Day,Hour of Day,Illumination,Weather,Road Condition,Collision Type,Work Zone Type,Work Zone Location,Intersection Type,Traffic Control Device,Location Type,Urban / Rural,Fatality Count,Injury Count,Person Count,Total Unit Count,School Bus Indicator,School Zone Indicator,Latitude,Longitude,Arrival Time,Dispatch Time,Construction Zone Speed Limit,Estimated Hours Closed,Lane Closed,Lane Closure Direction,Notify Highway Maintenance,Special Jurisdiction,Traffic Control Device Function,Traffic Detour,Workers Present,Work Zone Close/Detour,Work Zone Flagger,Work Zone Law Officer,Work Zone Closure,Work Zone Moving,Work Zone Other,Work Zone Shoulder/Median,Vehicle Count,Automobile Count,Motorcycle Count,Bus Count,Small Truck Count,Heavy Truck Count,SUV Count,Van Count,Bicycle Count,Suspected Serious Injury Count,Suspected Minor Injury Count,Possible Injury Count,Total Injury Count,Unknown Injury Degree Count,Unknown Injury Person Count,16 Year Old Driver Count,17 Year Old Driver Count,18 Year Old Driver Count,19 Year Old Driver Count,20 Year Old Driver Count,50-64 Year Old Driver Count,65-74 Year Old Driver Count,75 Plus Year Old Driver Count,Unbelted Occupant Count,Unbelted Death Count,Unbelted Suspected Serious Injury Count,Belted Death Count,Belted Suspected Serious Injury Count,Motorcycle Death Count,Motorcycle Suspected Serious Injury Count,Bicycle Death Count,Bicycle Suspected Serious Injury Count,Pedestrian Count,Pedestrian Death Count,Pedestrian Suspected Serious Injury Count,Maximum Severity Level,Commercial Vehicle Count,Latitude (Decimal),Longitude (Decimal),Roadway Surface Type,Interstate,State Road,Local Road Only,Turnpike,Wet Road,Snow Slush Road,Icy Road,Sudden Deer,Shoulder Related,Rear End,Head On / Opposite Direction Side Swipe,Hit Fixed Object,Single Vehicle Run Off Road,Work Zone,Property Damage Only,Injury or Fatal,Fatal or Suspected Serious Injury,Injury,Fatal,Non Intersection,Intersection,Signalized Intersection,Stop Controlled Intersection,Unsignalized Intersection,School Bus,School Zone,Hit Deer,Hit Tree / Shrub,Hit Embankment,Hit Pole,Hit Guide Rail,Hit Guide Rail End,Hit Barrier,Hit Bridge,Overturned,Motorcycle,Bicycle,Heavy Truck Related,Vehicle Failure,Train / Trolley,Phantom Vehicle,Alcohol Related,Drinking Driver,Underage Drinking Driver,Unlicensed,Distracted,Cell Phone,No Clearance,Running Red Light,Tailgating,Cross Median,Curved Road,Curve Driver Error,Limit 65 MPH,Speeding,Speeding Related,Aggressive Driving,Fatigue / Asleep,Driver 16 Years Old,Driver 17 Years Old,Driver 18 Years Old,Driver 19 Years Old,Driver 20 Years Old,Driver 50 - 64 Years Old,Driver 65 - 74 Years Old,Driver 75 Plus,Unbelted,Pedestrian,Commercial Vehicle,PSP Reported,NHTSA Aggressive Driving,Deer Related,Illumination Dark,Running Stop Sign,Train,Trolley,Hit Parked Vehicle,Fire In Vehicle,Vehicle Towed,Hazardous Truck,Suspected Serious Injury,Suspected Minor Injury,Possible Injury,Motorcycle Drinking Driver,Drug Related,Illegal Drug Related,School Bus Unit,Drugged Driver,Impaired Driver,Geographic Location of the Crash
2005105939,2,Allegheny,2204,Forward Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2005,4,3,508,5,Dark - street lights,No adverse conditions,Dry,Hit fixed object, , ,T intersection,Traffic signal, ,Rural,1,0,1,1,No,No,40 14:56.000,79 52:37.444,512,508,  ,4, ,"All (N,S,E,W)", ,No Special Jurisdiction,Device Functioning properly, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,40.2478,-79.8758,Concrete,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.2478, -79.8758)"
2001401427,2,Allegheny,2473,West Mifflin Boro,11,District 11-0,2501,ALLEGHENY COUNTY,2001,9,3,40,0,Dark - no street lights,No adverse conditions,Dry,Hit fixed object, , ,Mid-block,Not applicable, ,Urban,1,0,1,1,No,No,40 19:54.840,79 53:50.640,9999,9999,  , ,No, , ,Unknown,No Controls, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40.3319,-79.8975, ,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,"(40.3319, -79.8975)"
1997123578,2,Allegheny,2219,South Park Twp,11,District 11-0,2501,ALLEGHENY COUNTY,1997,10,1,1910,19,Dark - no street lights,Rain,Wet,Hit fixed object, , ,Mid-block,Not applicable, ,Urban,0,0,1,1,No,No,,,9999,9999,  , ,No, , , ,No Controls, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,, ,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
2006086738,2,Allegheny,2203,Findlay Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2006,7,6,1710,17,Daylight,No adverse conditions,Dry,Head-on, , ,Y intersection,Stop sign, ,Urban,0,0,2,2,No,No,40 30:56.000,80 16:04.912,1725,1711,  , ,No, , , ,Device Functioning properly, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5156,-80.268, ,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.5156, -80.268)"
2005009134,2,Allegheny,2108,McCandless Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2004,8,5,1804,18,Daylight,No adverse conditions,Dry,Angle, , ,Mid-block,Stop sign, ,Urban,0,1,2,2,No,No,,,1807,1804,  , ,No, , , ,Device Functioning properly, , , , , , , , , ,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,, ,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,
2003094223,2,Allegheny,2108,McCandless Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2003,5,6,1315,13,Daylight,No adverse conditions,Dry,Head-on, , ,Y intersection,Stop sign, ,Urban,0,1,2,2,No,No,40 35:01.654,79 59:31.465,1317,1315,  , ,No, , , ,Device Functioning properly, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.5838,-79.9921, ,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,"(40.5838, -79.9921)"
2009049023,2,Allegheny,2108,McCandless Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2009,5,4,1628,16,Daylight,No adverse conditions,Dry,Rear-end, , ,Other,Not applicable, ,Urban,0,3,7,5,No,No,40 35:32.247,80 00:12.047,1635,1630,  , ,No, , , ,No Controls, , , , , , , , , ,5,2,0,0,3,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,40.5923,-80.0033, ,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,"(40.5923, -80.0033)"
2005007846,2,Allegheny,2407,Bethel Park Boro,11,District 11-0,2501,ALLEGHENY COUNTY,2005,1,4,1155,11,Daylight,Snow,Snow covered,Hit fixed object, , ,Mid-block,Not applicable, ,Urban,0,0,0,1,No,No,,,1202,1200,  , ,No, , , ,No Controls, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,,, ,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
2006004738,2,Allegheny,2118,Shaler Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2006,1,7,135,1,Dark - no street lights,Rain,Wet,Hit fixed object, , ,Mid-block,Not applicable, ,Urban,1,1,2,1,No,No,40 29:35.000,79 57:53.639,137,135,  , ,No, , ,No Special Jurisdiction,No Controls, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,40.4933,-79.9647,Blacktop,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,"(40.4933, -79.9647)"
2002069439,2,Allegheny,2203,Findlay Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2001,12,3,2330,23,Dark - no street lights,Snow,Ice,Hit fixed object, , ,Mid-block,Not applicable, ,Urban,0,0,1,1,No,No,40 27:40.32 ,80 11:32.28 ,2345,9999,  , ,No, , , ,No Controls, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4611,-80.1923, ,Yes,Yes,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.4611, -80.1923)"
2013075001,2,Allegheny,2301,Pittsburgh City,11,District 11-0,2501,ALLEGHENY COUNTY,2013,7,7,112,1,Dark unknown roadway lighting,No adverse conditions,Wet,Hit fixed object, , ,Off ramp,Not applicable, ,Urban,0,0,3,1,No,No,40 29:10.470,79 54:48.001,112,112,  ,2, ,South, , ,No Controls, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4862,-79.9133, ,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.4862, -79.9133)"
2007015895,2,Allegheny,2219,South Park Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2007,2,7,2333,23,Dark - no street lights,No adverse conditions,Dry,Rear-end, , ,Mid-block,Not applicable, ,Urban,0,0,3,2,No,No,,,2356,2347,  , ,No, , , ,No Controls, , , , , , , , , ,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,, ,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
2010033274,2,Allegheny,2435,Green tree Boro,11,District 11-0,2501,ALLEGHENY COUNTY,2010,4,6,1301,13,Daylight,No adverse conditions,Dry,Head-on, , ,Mid-block,Other Type TCD, ,Urban,0,4,4,3,No,No,40 25:00.604,80 02:42.051,1332,1301,  , ,No, , , ,Device Functioning properly, , , , , , , , , ,3,1,1,0,0,0,1,0,0,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,40.4168,-80.045, ,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,"(40.4168, -80.045)"
2005058722,2,Allegheny,2477,White Oak Boro,11,District 11-0,2501,ALLEGHENY COUNTY,2005,2,2,1600,16,Daylight,Sleet(hail),Wet,Angle, , ,Mid-block,Not applicable, ,Urban,2,2,7,2,No,No,40 20:41.000,79 47:44.803,1700,1600,  ,3, ,North And South, ,No Special Jurisdiction,No Controls, , , , , , , , , ,2,2,0,0,0,0,0,0,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,40.3448,-79.7958,Blacktop,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,"(40.3448, -79.7958)"
1999041449,2,Allegheny,2407,Bethel Park Boro,11,District 11-0,2501,ALLEGHENY COUNTY,1999,4,4,2038,20,Dark - no street lights,No adverse conditions,Dry,Angle, , ,Mid-block,Not applicable, ,Urban,0,5,6,2,No,No,,,9999,9999,  , ,No, , , ,No Controls, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,, ,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,
1998400635,2,Allegheny,2207,Hampton Twp,11,District 11-0,2501,ALLEGHENY COUNTY,1998,3,5,1826,18,Daylight,No adverse conditions,Dry,Angle, , ,Mid-block,Not applicable, ,Urban,1,0,5,2,No,No,,,9999,9999,  , ,No, , ,Unknown,No Controls, , , , , , , , , ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,Unknown,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
2013031828,2,Allegheny,2207,Hampton Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2013,3,3,110,1,Dark - no street lights,Rain,Wet,Hit fixed object, , ,T intersection,Traffic signal, ,Urban,0,0,1,1,No,No,40 34:10.407,79 57:15.347,345,156,  , ,No, , , ,Device Functioning properly, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5696,-79.9541, ,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.5696, -79.9541)"
2005127064,2,Allegheny,2211,Kilbuck Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2005,6,4,1452,14,Daylight,No adverse conditions,Dry,Angle, , ,Off ramp,Not applicable, ,Urban,0,1,2,2,No,No,40 31:01.560,80 07:34.680,1523,1452,  ,3,Yes,East and West, , ,No Controls, , , , , , , , , ,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,40.5142,-80.1138, ,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,"(40.5142, -80.1138)"
1998068044,2,Allegheny,2108,McCandless Twp,11,District 11-0,2501,ALLEGHENY COUNTY,1998,6,3,1302,13,Daylight,No adverse conditions,Dry,Angle, , ,T intersection,Not applicable, ,Urban,0,1,3,2,No,No,40 35:01.680,79 59:31.200,9999,9999,  , ,No, , , ,No Controls, , , , , , , , , ,2,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.5838,-79.992, ,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,"(40.5838, -79.992)"
2004002455,2,Allegheny,2118,Shaler Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2003,12,6,2348,23,Dark - no street lights,Other,Ice,Hit fixed object, , ,Mid-block,Not applicable, ,Urban,1,0,1,1,No,No,40 31:27.304,79 56:49.980,103,11,  ,3, ,North And South, ,No Special Jurisdiction,No Controls, , , , , , , , , ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40.5242,-79.9472,Blacktop,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,"(40.5242, -79.9472)"
2007019433,2,Allegheny,2106,Harrison Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2006,11,1,157,1,Dark - no street lights,No adverse conditions,Dry,Hit fixed object, , ,Mid-block,Not applicable, ,Urban,1,1,2,1,No,No,,,324,240,  , ,No, , ,No Special Jurisdiction,No Controls, , , , , , , , , ,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,,,Blacktop,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,
2011101259,2,Allegheny,2108,McCandless Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2011,10,7,1600,16,Daylight,Rain,Wet,Head-on, , ,Mid-block,Not applicable, ,Urban,0,0,6,2,No,No,40 35:07.608,80 00:07.210,1606,1603,  , ,No, , , ,No Controls, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5854,-80.002, ,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.5854, -80.002)"
1999035056,2,Allegheny,2105,Elizabeth Twp,11,District 11-0,2501,ALLEGHENY COUNTY,1999,4,1,834,8,Dawn,No adverse conditions,Dry,Hit fixed object, , ,Mid-block,Not applicable, ,Urban,0,0,1,1,No,No,,,9999,9999,  , ,No, , , ,No Controls, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,, ,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
1997400890,2,Allegheny,2220,West Deer Twp,11,District 11-0,2501,ALLEGHENY COUNTY,1997,6,1,2100,21,Dark - street lights,No adverse conditions,Dry,Hit fixed object, , ,Mid-block,Other Type TCD, ,Rural,1,0,1,1,No,No,40 40:19.920,79 52:02.640,9999,9999,  , ,No, , ,Unknown,Device Functioning properly, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40.6722,-79.8674,Blacktop,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,"(40.6722, -79.8674)"
1997082494,2,Allegheny,2108,McCandless Twp,11,District 11-0,2501,ALLEGHENY COUNTY,1997,7,2,2000,20,Dusk,No adverse conditions,Dry,Angle, , ,T intersection,Stop sign, ,Urban,0,1,2,2,No,No,,,9999,9999,  , ,No, , , ,Device Functioning properly, , , , , , , , , ,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,, ,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,
1997080914,2,Allegheny,2219,South Park Twp,11,District 11-0,2501,ALLEGHENY COUNTY,1997,8,2,1625,16,Daylight,No adverse conditions,Dry,Rear-end, , ,Mid-block,Not applicable, ,Urban,0,1,5,3,No,No,40 17:29.760,80 01:45.840,9999,9999,  , ,No, , , ,No Controls, , , , , , , , , ,3,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.2916,-80.0294, ,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,"(40.2916, -80.0294)"
